dpt,slug,name,clean_name,real_name,postal_code,insee_code,long_deg,lat_deg
1,lescheroux,LESCHEROUX,lescheroux,Lescheroux,1560,1212,5.15,46.4
1,ornex,ORNEX,ornex,Ornex,1210,1281,6.1,46.2833
1,dommartin-01,DOMMARTIN,dommartin,Dommartin,1380,1144,4.99167,46.3417
1,lompnas,LOMPNAS,lompnas,Lompnas,1680,1219,5.51667,45.8
1,bettant,BETTANT,bettant,Bettant,1500,1041,5.36667,45.9333
1,armix,ARMIX,armix,Armix,1510,1019,5.58333,45.85
1,feillens,FEILLENS,feillens,Feillens,1570,1159,4.88333,46.3333
1,chavornay,CHAVORNAY,chavornay,Chavornay,1510,1097,5.7,45.8833
1,challex,CHALLEX,challex,Challex,1630,1078,5.96667,46.1833
1,vongnes,VONGNES,vongnes,Vongnes,1350,1456,5.71667,45.8167
1,magnieu,MAGNIEU,magnieu,Magnieu,1300,1227,5.71667,45.7833
1,groissiat,GROISSIAT,groissiat,Groissiat,1810,1181,5.6,46.2167
1,dompierre-sur-chalaronne,DOMPIERRE-SUR-CHALARONNE,dompierre sur chalaronne,Dompierre-sur-Chalaronne,1400,1146,4.9,46.1333
1,montluel,MONTLUEL,montluel,Montluel,1120,1262,5.05,45.85
1,poizat,LE POIZAT,le poizat,Le Poizat,1130,1300,5.7,46.15
1,hostiaz,HOSTIAZ,hostiaz,Hostiaz,1110,1186,5.53333,45.9
1,montanges,MONTANGES,montanges,Montanges,1200,1257,5.8,46.1667
1,sainte-julie,SAINTE-JULIE,sainte julie,Sainte-Julie,1150,1366,5.28333,45.8833
1,bey-01,BEY,bey,Bey,1290,1042,4.85,46.2167
1,sonthonnax-la-montagne,SONTHONNAX-LA-MONTAGNE,sonthonnax la montagne,Sonthonnax-la-Montagne,1580,1410,5.53333,46.2333
1,mezeriat,MEZERIAT,mezeriat,Mézériat,1660,1246,5.03333,46.2333
1,bellignat,BELLIGNAT,bellignat,Bellignat,1810,1031,5.61667,46.25
1,saint-marcel-01,SAINT-MARCEL,saint marcel,Saint-Marcel,1390,1371,4.98723,45.9487
1,belley,BELLEY,belley,Belley,1300,1034,5.68333,45.7667
1,corbonod,CORBONOD,corbonod,Corbonod,1420,1118,5.81667,45.95
1,neyron,NEYRON,neyron,Neyron,1700,1275,4.93223,45.8148
1,saint-paul-de-varax,SAINT-PAUL-DE-VARAX,saint paul de varax,Saint-Paul-de-Varax,1240,1383,5.13333,46.1
1,pressiat,PRESSIAT,pressiat,Pressiat,1370,1312,5.38333,46.3333
1,chazey-bons,CHAZEY-BONS,chazey bons,Chazey-Bons,1300,1098,5.68333,45.8
1,servignat,SERVIGNAT,servignat,Servignat,1560,1406,5.06667,46.4333
1,marlieux,MARLIEUX,marlieux,Marlieux,1240,1235,5.06667,46.0667
1,andert-et-condon,ANDERT-ET-CONDON,andert et condon,Andert-et-Condon,1300,1009,5.65,45.8
1,hautecourt-romaneche,HAUTECOURT-ROMANECHE,hautecourt romaneche,Hautecourt-Romanèche,1250,1184,5.41667,46.1583
1,crottet,CROTTET,crottet,Crottet,1620,1134,4.9,46.2833
1,druillat,DRUILLAT,druillat,Druillat,1160,1151,5.31667,46.0667
1,dompierre-sur-veyle,DOMPIERRE-SUR-VEYLE,dompierre sur veyle,Dompierre-sur-Veyle,1240,1145,5.2,46.0667
1,perouges,PEROUGES,perouges,Pérouges,1800,1290,5.18333,45.9
1,rignieux-le-franc,RIGNIEUX-LE-FRANC,rignieux le franc,Rignieux-le-Franc,1800,1325,5.18333,45.9333
1,giron,GIRON,giron,Giron,1130,1174,5.76667,46.2333
1,cerdon-01,CERDON,cerdon,Cerdon,1450,1068,5.46667,46.0833
1,cruzilles-les-mepillat,CRUZILLES-LES-MEPILLAT,cruzilles les mepillat,Cruzilles-lès-Mépillat,1290,1136,4.88333,46.2167
1,lelex,LELEX,lelex,Lélex,1410,1210,5.95,46.3
1,lhopital,LHOPITAL,lhopital,Lhôpital,1420,1215,5.77834,46.0217
1,segny,SEGNY,segny,Ségny,1170,1399,6.08333,46.3
1,cheignieu-la-balme,CHEIGNIEU-LA-BALME,cheignieu la balme,Cheignieu-la-Balme,1510,1100,5.61667,45.8333
1,saint-vulbas,SAINT-VULBAS,saint vulbas,Saint-Vulbas,1150,1390,5.28333,45.8333
1,echallon,ECHALLON,echallon,Échallon,1130,1152,5.74139,46.21
1,montellier,LE MONTELLIER,le montellier,Le Montellier,1800,1260,5.06667,45.9333
1,martignat,MARTIGNAT,martignat,Martignat,1810,1237,5.6,46.2167
1,ceyzeriat,CEYZERIAT,ceyzeriat,Ceyzériat,1250,1072,5.31667,46.1667
1,montcet,MONTCET,montcet,Montcet,1310,1259,5.11667,46.2
1,vonnas,VONNAS,vonnas,Vonnas,1540,1457,5,46.2167
1,buellas,BUELLAS,buellas,Buellas,1310,1065,5.13333,46.2
1,saint-benigne,SAINT-BENIGNE,saint benigne,Saint-Bénigne,1190,1337,4.96667,46.4333
1,chevillard,CHEVILLARD,chevillard,Chevillard,1430,1101,5.58333,46.1167
1,bouligneux,BOULIGNEUX,bouligneux,Bouligneux,1330,1052,5,46.0167
1,contrevoz,CONTREVOZ,contrevoz,Contrevoz,1300,1116,5.63333,45.8
1,champdor,CHAMPDOR,champdor,Champdor,1110,1080,5.6,46.0167
1,port-01,PORT,port,Port,1460,1307,5.56667,46.1667
1,surjoux,SURJOUX,surjoux,Surjoux,1420,1413,5.8,46.0167
1,champfromier,CHAMPFROMIER,champfromier,Champfromier,1410,1081,5.81667,46.2
1,vesines,VESINES,vesines,Vésines,1570,1439,4.86667,46.35
1,seillonnaz,SEILLONNAZ,seillonnaz,Seillonnaz,1470,1400,5.48333,45.8
1,varambon,VARAMBON,varambon,Varambon,1160,1430,5.31667,46.0333
1,grand-abergement,LE GRAND-ABERGEMENT,le grand abergement,Le Grand-Abergement,1260,1176,5.66667,46.0333
1,jassans-riottier,JASSANS-RIOTTIER,jassans riottier,Jassans-Riottier,1480,1194,4.75,45.9833
1,asnieres-sur-saone,ASNIERES-SUR-SAONE,asnieres sur saone,Asnières-sur-Saône,1570,1023,4.88333,46.3833
1,condamine-01,CONDAMINE,condamine,Condamine,1430,1112,5.56667,46.1167
1,lhuis,LHUIS,lhuis,Lhuis,1680,1216,5.53333,45.75
1,romans-01,ROMANS,romans,Romans,1400,1328,5.03333,46.1167
1,pizay,PIZAY,pizay,Pizay,1120,1297,5.08333,45.8833
1,certines,CERTINES,certines,Certines,1240,1069,5.26667,46.1333
1,ruffieu,RUFFIEU,ruffieu,Ruffieu,1260,1330,5.66667,46
1,meximieux,MEXIMIEUX,meximieux,Meximieux,1800,1244,5.2,45.9
1,saint-rambert-en-bugey,SAINT-RAMBERT-EN-BUGEY,saint rambert en bugey,Saint-Rambert-en-Bugey,1230,1384,5.43333,45.95
1,ambronay,AMBRONAY,ambronay,Ambronay,1500,1007,5.35,46
1,cize-01,CIZE,cize,Cize,1250,1106,5.43333,46.2
1,saint-germain-sur-renon,SAINT-GERMAIN-SUR-RENON,saint germain sur renon,Saint-Germain-sur-Renon,1240,1359,5.05,46.0833
1,villette-sur-ain,VILLETTE-SUR-AIN,villette sur ain,Villette-sur-Ain,1320,1449,5.26862,45.9884
1,dagneux,DAGNEUX,dagneux,Dagneux,1120,1142,5.06667,45.85
1,boissey-01,BOISSEY,boissey,Boissey,1190,1050,5,46.3833
1,salavre,SALAVRE,salavre,Salavre,1270,1391,5.35,46.3667
1,brion-01,BRION,brion,Brion,1460,1063,5.55251,46.1728
1,labalme,LABALME,labalme,Labalme,1450,1200,5.48333,46.1
1,sauverny,SAUVERNY,sauverny,Sauverny,1220,1397,6.11667,46.3167
1,montceaux,MONTCEAUX,montceaux,Montceaux,1090,1258,4.8,46.1
1,brenod,BRENOD,brenod,Brénod,1110,1060,5.6,46.0667
1,miserieux,MISERIEUX,miserieux,Misérieux,1600,1250,4.81667,45.9833
1,prevessin-moens,PREVESSIN-MOENS,prevessin moens,Prévessin-Moëns,1280,1313,6.08333,46.25
1,lent-01,LENT,lent,Lent,1240,1211,5.2,46.1167
1,marsonnas,MARSONNAS,marsonnas,Marsonnas,1340,1236,5.06667,46.3333
1,manziat,MANZIAT,manziat,Manziat,1570,1231,4.9,46.35
1,trevoux-01,TREVOUX,trevoux,Trévoux,1600,1427,4.76667,45.9333
1,bellegarde-sur-valserine,BELLEGARDE-SUR-VALSERINE,bellegarde sur valserine,Bellegarde-sur-Valserine,1200,1033,5.81667,46.1
1,bourg-en-bresse,BOURG-EN-BRESSE,bourg en bresse,Bourg-en-Bresse,1000,1053,5.21667,46.2
1,confort,CONFORT,confort,Confort,1200,1114,5.81667,46.15
1,saint-denis-les-bourg,SAINT-DENIS-LES-BOURG,saint denis les bourg,Saint-Denis-lès-Bourg,1000,1344,5.2,46.2
1,massignieu-de-rives,MASSIGNIEU-DE-RIVES,massignieu de rives,Massignieu-de-Rives,1300,1239,5.76667,45.75
1,saint-etienne-sur-chalaronne,SAINT-ETIENNE-SUR-CHALARONNE,saint etienne sur chalaronne,Saint-Étienne-sur-Chalaronne,1140,1351,4.86667,46.15
1,bohas-meyriat-rignat,BOHAS-MEYRIAT-RIGNAT,bohas meyriat rignat,Bohas-Meyriat-Rignat,1250,1245,5.4,46.1333
1,chevry-01,CHEVRY,chevry,Chevry,1170,1103,6.03333,46.2833
1,fareins,FAREINS,fareins,Fareins,1480,1157,4.76667,46.0167
1,gorrevod,GORREVOD,gorrevod,Gorrevod,1190,1175,4.95,46.4167
1,valeins,VALEINS,valeins,Valeins,1140,1428,4.86667,46.1167
1,vieu-d-izenave,VIEU-D'IZENAVE,vieu d izenave,Vieu-d'Izenave,1430,1441,5.53333,46.0833
1,toussieux,TOUSSIEUX,toussieux,Toussieux,1600,1423,4.83333,45.9667
1,arbigny,ARBIGNY,arbigny,Arbigny,1190,1016,4.96667,46.4667
1,malafretaz,MALAFRETAZ,malafretaz,Malafretaz,1340,1229,5.15,46.3167
1,samognat,SAMOGNAT,samognat,Samognat,1580,1392,5.58333,46.25
1,cras-sur-reyssouze,CRAS-SUR-REYSSOUZE,cras sur reyssouze,Cras-sur-Reyssouze,1340,1130,5.16667,46.3
1,messimy-sur-saone,MESSIMY-SUR-SAONE,messimy sur saone,Messimy-sur-Saône,1480,1243,4.76473,46.0484
1,pougny-01,POUGNY,pougny,Pougny,1550,1308,5.95,46.1333
1,sandrans,SANDRANS,sandrans,Sandrans,1400,1393,4.98333,46.0667
1,pont-de-veyle,PONT-DE-VEYLE,pont de veyle,Pont-de-Veyle,1290,1306,4.88333,46.2667
1,mijoux,MIJOUX,mijoux,Mijoux,1170,1247,6,46.3667
1,saint-jean-de-gonville,SAINT-JEAN-DE-GONVILLE,saint jean de gonville,Saint-Jean-de-Gonville,1630,1360,5.95,46.2167
1,saint-andre-le-bouchoux,SAINT-ANDRE-LE-BOUCHOUX,saint andre le bouchoux,Saint-André-le-Bouchoux,1240,1335,5.08333,46.1167
1,chaneins,CHANEINS,chaneins,Chaneins,1990,1083,4.85,46.1
1,joyeux,JOYEUX,joyeux,Joyeux,1800,1198,5.1,45.95
1,tramoyes,TRAMOYES,tramoyes,Tramoyes,1390,1424,4.96667,45.8667
1,biziat,BIZIAT,biziat,Biziat,1290,1046,4.93333,46.2167
1,izenave,IZENAVE,izenave,Izenave,1430,1191,5.53333,46.0333
1,belmont-luthezieu,BELMONT-LUTHEZIEU,belmont luthezieu,Belmont-Luthézieu,1260,1036,5.66167,45.8795
1,arbent,ARBENT,arbent,Arbent,1100,1014,5.68333,46.3
1,sutrieu,SUTRIEU,sutrieu,Sutrieu,1260,1414,5.65,45.95
1,serrieres-de-briord,SERRIERES-DE-BRIORD,serrieres de briord,Serrières-de-Briord,1470,1403,5.45445,45.8081
1,aranc,ARANC,aranc,Aranc,1110,1012,5.5,46
1,chaley,CHALEY,chaley,Chaley,1230,1076,5.53333,45.95
1,curciat-dongalon,CURCIAT-DONGALON,curciat dongalon,Curciat-Dongalon,1560,1139,5.15,46.4667
1,loyettes,LOYETTES,loyettes,Loyettes,1360,1224,5.2,45.7667
1,gex,GEX,gex,Gex,1170,1173,6.06667,46.3333
1,courtes,COURTES,courtes,Courtes,1560,1128,5.1,46.4667
1,bereziat,BEREZIAT,bereziat,Béréziat,1340,1040,5.05,46.3667
1,lapeyrouse-01,LAPEYROUSE,lapeyrouse,Lapeyrouse,1330,1207,4.96667,45.9833
1,apremont-01,APREMONT,apremont,Apremont,1100,1011,5.65833,46.2083
1,villieu-loyes-mollon,VILLIEU-LOYES-MOLLON,villieu loyes mollon,Villieu-Loyes-Mollon,1800,1450,5.22223,45.9206
1,leyment,LEYMENT,leyment,Leyment,1150,1213,5.3,45.9167
1,etrez,ETREZ,etrez,Étrez,1340,1154,5.18333,46.3333
2,gercy,GERCY,gercy,Gercy,2140,2341,3.86667,49.8167
2,villemontoire,VILLEMONTOIRE,villemontoire,Villemontoire,2210,2804,3.33333,49.3
2,brancourt-le-grand,BRANCOURT-LE-GRAND,brancourt le grand,Brancourt-le-Grand,2110,2112,3.38333,49.9667
2,licy-clignon,LICY-CLIGNON,licy clignon,Licy-Clignon,2810,2428,3.26667,49.1
2,proisy,PROISY,proisy,Proisy,2120,2624,3.73333,49.9
2,chambry-02,CHAMBRY,chambry,Chambry,2000,2157,3.65,49.6
2,mont-saint-jean-02,MONT-SAINT-JEAN,mont saint jean,Mont-Saint-Jean,2360,2522,4.2,49.7833
2,morgny-en-thierache,MORGNY-EN-THIERACHE,morgny en thierache,Morgny-en-Thiérache,2360,2526,4.06667,49.7667
2,mesnil-saint-laurent,MESNIL-SAINT-LAURENT,mesnil saint laurent,Mesnil-Saint-Laurent,2720,2481,3.35,49.8333
2,annois,ANNOIS,annois,Annois,2480,2019,3.16667,49.7167
2,brunehamel,BRUNEHAMEL,brunehamel,Brunehamel,2360,2126,4.18333,49.7667
2,audignicourt,AUDIGNICOURT,audignicourt,Audignicourt,2300,2034,3.13333,49.4833
2,montigny-sur-crecy,MONTIGNY-SUR-CRECY,montigny sur crecy,Montigny-sur-Crécy,2270,2517,3.58333,49.7167
2,lor,LOR,lor,Lor,2190,2440,4.05,49.5333
2,chivres-en-laonnois,CHIVRES-EN-LAONNOIS,chivres en laonnois,Chivres-en-Laonnois,2350,2189,3.85,49.6333
2,saint-gobain,SAINT-GOBAIN,saint gobain,Saint-Gobain,2410,2680,3.38333,49.6
2,ugny-le-gay,UGNY-LE-GAY,ugny le gay,Ugny-le-Gay,2300,2754,3.16667,49.6667
2,happencourt,HAPPENCOURT,happencourt,Happencourt,2480,2367,3.18333,49.7833
2,prouvais,PROUVAIS,prouvais,Prouvais,2190,2626,3.98333,49.4667
2,azy-sur-marne,AZY-SUR-MARNE,azy sur marne,Azy-sur-Marne,2400,2042,3.36667,49
2,terny-sorny,TERNY-SORNY,terny sorny,Terny-Sorny,2880,2739,3.36667,49.45
2,droizy,DROIZY,droizy,Droizy,2210,2272,3.38333,49.2833
2,pignicourt,PIGNICOURT,pignicourt,Pignicourt,2190,2601,4.03333,49.4167
2,moussy-verneuil,MOUSSY-VERNEUIL,moussy verneuil,Moussy-Verneuil,2160,2531,3.63333,49.4167
2,aguilcourt,AGUILCOURT,aguilcourt,Aguilcourt,2190,2005,3.96667,49.4
2,montaigu-02,MONTAIGU,montaigu,Montaigu,2820,2498,3.83333,49.5333
2,moulins-02,MOULINS,moulins,Moulins,2160,2530,3.68333,49.4167
2,saulchery,SAULCHERY,saulchery,Saulchery,2310,2701,3.3,48.9833
2,nanteuil-la-fosse,NANTEUIL-LA-FOSSE,nanteuil la fosse,Nanteuil-la-Fosse,2880,2537,3.45,49.4333
2,guignicourt,GUIGNICOURT,guignicourt,Guignicourt,2190,2360,3.96667,49.4333
2,bucy-le-long,BUCY-LE-LONG,bucy le long,Bucy-le-Long,2880,2131,3.38333,49.4
2,longpont,LONGPONT,longpont,Longpont,2600,2438,3.21667,49.2667
2,montgobert,MONTGOBERT,montgobert,Montgobert,2600,2506,3.15,49.3
2,noircourt,NOIRCOURT,noircourt,Noircourt,2340,2556,4.1,49.6667
2,rozet-saint-albin,ROZET-SAINT-ALBIN,rozet saint albin,Rozet-Saint-Albin,2210,2662,3.3,49.2
2,chivy-les-etouvelles,CHIVY-LES-ETOUVELLES,chivy les etouvelles,Chivy-lès-Étouvelles,2000,2191,3.58333,49.5167
2,chavonne,CHAVONNE,chavonne,Chavonne,2370,2176,3.56667,49.4
2,artonges,ARTONGES,artonges,Artonges,2330,2026,3.55,48.9333
2,oisy-02,OISY,oisy,Oisy,2450,2569,3.66667,50.0167
2,juvigny-02,JUVIGNY,juvigny,Juvigny,2880,2398,3.31667,49.45
2,marchais-en-brie,MARCHAIS-EN-BRIE,marchais en brie,Marchais-en-Brie,2540,2458,3.48333,48.8833
2,bouconville-vauclair,BOUCONVILLE-VAUCLAIR,bouconville vauclair,Bouconville-Vauclair,2860,2102,3.75556,49.4656
2,bouteille,LA BOUTEILLE,la bouteille,La Bouteille,2140,2109,3.96667,49.8667
2,ly-fontaine,LY-FONTAINE,ly fontaine,Ly-Fontaine,2440,2446,3.3,49.7167
2,logny-les-aubenton,LOGNY-LES-AUBENTON,logny les aubenton,Logny-lès-Aubenton,2500,2435,4.2,49.8333
2,cuirieux,CUIRIEUX,cuirieux,Cuirieux,2350,2248,3.81667,49.6833
2,iron,IRON,iron,Iron,2510,2386,3.66667,49.95
2,joncourt,JONCOURT,joncourt,Joncourt,2420,2392,3.3,49.95
2,effry,EFFRY,effry,Effry,2500,2275,4,49.9333
2,jumigny,JUMIGNY,jumigny,Jumigny,2160,2396,3.71667,49.4167
2,chaourse,CHAOURSE,chaourse,Chaourse,2340,2160,4,49.7
2,saint-remy-blanzy,SAINT-REMY-BLANZY,saint remy blanzy,Saint-Rémy-Blanzy,2210,2693,3.3,49.2333
2,beaumont-en-beine,BEAUMONT-EN-BEINE,beaumont en beine,Beaumont-en-Beine,2300,2056,3.13333,49.7
2,plessier-huleu,LE PLESSIER-HULEU,le plessier huleu,Le Plessier-Huleu,2210,2606,3.35,49.2333
2,estrees-02,ESTREES,estrees,Estrées,2420,2291,3.28333,49.9667
2,baulne-en-brie,BAULNE-EN-BRIE,baulne en brie,Baulne-en-Brie,2330,2053,3.61667,48.9833
2,guivry,GUIVRY,guivry,Guivry,2300,2362,3.11667,49.65
2,variscourt,VARISCOURT,variscourt,Variscourt,2190,2761,3.98333,49.4167
2,chatillon-sur-oise,CHATILLON-SUR-OISE,chatillon sur oise,Châtillon-sur-Oise,2240,2170,3.4,49.7833
2,soissons,SOISSONS,soissons,Soissons,2200,2722,3.33333,49.3667
2,bray-saint-christophe,BRAY-SAINT-CHRISTOPHE,bray saint christophe,Bray-Saint-Christophe,2480,2117,3.15,49.7667
2,herie-la-vieville,LE HERIE-LA-VIEVILLE,le herie la vieville,Le Hérie-la-Viéville,2120,2379,3.63333,49.8167
2,aubenton,AUBENTON,aubenton,Aubenton,2500,2031,4.2,49.8333
2,braye,BRAYE,braye,Braye,2880,2118,3.36667,49.4333
2,brissay-choigny,BRISSAY-CHOIGNY,brissay choigny,Brissay-Choigny,2240,2123,3.36667,49.7167
2,remaucourt-02,REMAUCOURT,remaucourt,Remaucourt,2100,2637,3.33333,49.9
2,seraucourt-le-grand,SERAUCOURT-LE-GRAND,seraucourt le grand,Seraucourt-le-Grand,2790,2710,3.21667,49.7833
2,berry-au-bac,BERRY-AU-BAC,berry au bac,Berry-au-Bac,2190,2073,3.9,49.4
2,vivaise,VIVAISE,vivaise,Vivaise,2870,2821,3.56667,49.6167
2,proviseux-et-plesnoy,PROVISEUX-ET-PLESNOY,proviseux et plesnoy,Proviseux-et-Plesnoy,2190,2627,4,49.4667
2,caumont-02,CAUMONT,caumont,Caumont,2300,2145,3.18333,49.6167
2,villers-le-sec-02,VILLERS-LE-SEC,villers le sec,Villers-le-Sec,2240,2813,3.5,49.7833
2,vichel-nanteuil,VICHEL-NANTEUIL,vichel nanteuil,Vichel-Nanteuil,2210,2796,3.28333,49.1833
2,romery-02,ROMERY,romery,Romery,2120,2654,3.73333,49.9
2,fontaine-les-clercs,FONTAINE-LES-CLERCS,fontaine les clercs,Fontaine-lès-Clercs,2680,2320,3.21667,49.8
2,chery-les-pouilly,CHERY-LES-POUILLY,chery les pouilly,Chéry-lès-Pouilly,2000,2180,3.6,49.65
2,pithon,PITHON,pithon,Pithon,2480,2604,3.1,49.75
2,beaurieux-02,BEAURIEUX,beaurieux,Beaurieux,2160,2058,3.73333,49.4
2,sinceny,SINCENY,sinceny,Sinceny,2300,2719,3.25,49.6
2,bouffignereux,BOUFFIGNEREUX,bouffignereux,Bouffignereux,2160,2104,3.85,49.3667
2,saint-gengoulph,SAINT-GENGOULPH,saint gengoulph,Saint-Gengoulph,2810,2679,3.21667,49.1167
2,pargny-les-bois,PARGNY-LES-BOIS,pargny les bois,Pargny-les-Bois,2270,2591,3.61667,49.7167
2,montigny-l-allier,MONTIGNY-L'ALLIER,montigny l allier,Montigny-l'Allier,2810,2512,3.1,49.1167
2,beuvardes,BEUVARDES,beuvardes,Beuvardes,2130,2083,3.48333,49.15
2,cuissy-et-geny,CUISSY-ET-GENY,cuissy et geny,Cuissy-et-Geny,2160,2252,3.7,49.4167
2,reuilly-sauvigny,REUILLY-SAUVIGNY,reuilly sauvigny,Reuilly-Sauvigny,2850,2645,3.55,49.0667
2,vailly-sur-aisne,VAILLY-SUR-AISNE,vailly sur aisne,Vailly-sur-Aisne,2370,2758,3.51667,49.4167
2,bievres-02,BIEVRES,bievres,Bièvres,2860,2088,3.71667,49.5
2,berny-riviere,BERNY-RIVIERE,berny riviere,Berny-Rivière,2290,2071,3.15,49.4167
2,perles,PERLES,perles,Perles,2160,2597,3.65,49.3167
2,fontenelle-en-brie,FONTENELLE-EN-BRIE,fontenelle en brie,Fontenelle-en-Brie,2540,2325,3.48333,48.9167
2,neuflieux,NEUFLIEUX,neuflieux,Neuflieux,2300,2542,3.16667,49.6
2,sainte-croix-02,SAINTE-CROIX,sainte croix,Sainte-Croix,2820,2675,3.78333,49.4833
2,pargny-la-dhuys,PARGNY-LA-DHUYS,pargny la dhuys,Pargny-la-Dhuys,2330,2590,3.55,48.95
2,brenelle,BRENELLE,brenelle,Brenelle,2220,2120,3.53333,49.3667
2,urvillers,URVILLERS,urvillers,Urvillers,2690,2756,3.31667,49.7833
2,laversine,LAVERSINE,laversine,Laversine,2600,2415,3.16667,49.35
2,origny-sainte-benoite,ORIGNY-SAINTE-BENOITE,origny sainte benoite,Origny-Sainte-Benoite,2390,2575,3.5,49.8333
2,cuiry-housse,CUIRY-HOUSSE,cuiry housse,Cuiry-Housse,2220,2249,3.48333,49.3
2,neuville-les-dorengt,LA NEUVILLE-LES-DORENGT,la neuville les dorengt,La Neuville-lès-Dorengt,2450,2548,3.68333,49.9667
2,blanzy-les-fismes,BLANZY-LES-FISMES,blanzy les fismes,Blanzy-lès-Fismes,2160,2091,3.66667,49.3333
2,hargicourt-02,HARGICOURT,hargicourt,Hargicourt,2420,2370,3.18,49.9623
2,villers-sur-fere,VILLERS-SUR-FERE,villers sur fere,Villers-sur-Fère,2130,2816,3.53333,49.1833
2,herie,LA HERIE,la herie,La Hérie,2500,2378,4.05,49.8833
2,bonnesvalyn,BONNESVALYN,bonnesvalyn,Bonnesvalyn,2400,2099,3.31667,49.1167
2,haution,HAUTION,haution,Haution,2140,2377,3.83333,49.85
2,berzy-le-sec,BERZY-LE-SEC,berzy le sec,Berzy-le-Sec,2200,2077,3.31667,49.3333
2,vallee-au-ble,LA VALLEE-AU-BLE,la vallee au ble,La Vallée-au-Blé,2140,2759,3.78333,49.8667
2,catelet,LE CATELET,le catelet,Le Catelet,2420,2143,3.25,50
2,gizy,GIZY,gizy,Gizy,2350,2346,3.76667,49.6
2,saint-algis,SAINT-ALGIS,saint algis,Saint-Algis,2260,2670,3.81667,49.8833
2,saint-aubin-02,SAINT-AUBIN,saint aubin,Saint-Aubin,2300,2671,3.18333,49.5167
2,bancigny,BANCIGNY,bancigny,Bancigny,2140,2044,4.01667,49.8
2,villeneuve-sur-fere,VILLENEUVE-SUR-FERE,villeneuve sur fere,Villeneuve-sur-Fère,2130,2806,3.46667,49.1833
2,fleury-02,FLEURY,fleury,Fleury,2600,2316,3.15639,49.2581
2,quincy-sous-le-mont,QUINCY-SOUS-LE-MONT,quincy sous le mont,Quincy-sous-le-Mont,2220,2633,3.55,49.3
2,besny-et-loizy,BESNY-ET-LOIZY,besny et loizy,Besny-et-Loizy,2870,2080,3.58333,49.6
2,chery-les-rozoy,CHERY-LES-ROZOY,chery les rozoy,Chéry-lès-Rozoy,2360,2181,4.08333,49.7167
2,chauny,CHAUNY,chauny,Chauny,2300,2173,3.21667,49.6167
2,sommette-eaucourt,SOMMETTE-EAUCOURT,sommette eaucourt,Sommette-Eaucourt,2480,2726,3.11667,49.7333
2,lierval,LIERVAL,lierval,Lierval,2860,2429,3.61667,49.4833
2,chezy-sur-marne,CHEZY-SUR-MARNE,chezy sur marne,Chézy-sur-Marne,2570,2186,3.36667,48.9833
2,oulches-la-vallee-foulon,OULCHES-LA-VALLEE-FOULON,oulches la vallee foulon,Oulches-la-Vallée-Foulon,2160,2578,3.75,49.4333
2,anizy-le-chateau,ANIZY-LE-CHATEAU,anizy le chateau,Anizy-le-Château,2320,2018,3.45,49.5
2,maizy,MAIZY,maizy,Maizy,2160,2453,3.73333,49.3833
2,fourdrain,FOURDRAIN,fourdrain,Fourdrain,2870,2329,3.46667,49.6
2,nampteuil-sous-muret,NAMPTEUIL-SOUS-MURET,nampteuil sous muret,Nampteuil-sous-Muret,2200,2536,3.41667,49.3
2,urcel,URCEL,urcel,Urcel,2000,2755,3.55,49.5
2,louatre,LOUATRE,louatre,Louâtre,2600,2441,3.25,49.25
2,barzy-en-thierache,BARZY-EN-THIERACHE,barzy en thierache,Barzy-en-Thiérache,2170,2050,3.75,50.0333
2,conde-en-brie,CONDE-EN-BRIE,conde en brie,Condé-en-Brie,2330,2209,3.55,49
2,dampleux,DAMPLEUX,dampleux,Dampleux,2600,2259,3.15,49.25
2,sommelans,SOMMELANS,sommelans,Sommelans,2470,2724,3.3,49.1333
2,pontruet,PONTRUET,pontruet,Pontruet,2490,2615,3.23333,49.9
2,oigny-en-valois,OIGNY-EN-VALOIS,oigny en valois,Oigny-en-Valois,2600,2568,3.13333,49.2167
2,loupeigne,LOUPEIGNE,loupeigne,Loupeigne,2130,2442,3.53333,49.25
2,lhuys,LHUYS,lhuys,Lhuys,2220,2427,3.55,49.2833
2,eparcy,EPARCY,eparcy,Éparcy,2500,2278,4.06667,49.8667
2,chapelle-monthodon,LA CHAPELLE-MONTHODON,la chapelle monthodon,La Chapelle-Monthodon,2330,2161,3.63333,49.0167
2,morsain,MORSAIN,morsain,Morsain,2290,2527,3.18333,49.45
2,jaulgonne,JAULGONNE,jaulgonne,Jaulgonne,2850,2389,3.53333,49.0833
2,chermizy-ailles,CHERMIZY-AILLES,chermizy ailles,Chermizy-Ailles,2860,2178,3.73333,49.4667
2,becquigny-02,BECQUIGNY,becquigny,Becquigny,2110,2061,3.46973,50.0173
2,festieux,FESTIEUX,festieux,Festieux,2840,2309,3.75,49.5167
2,villers-les-guise,VILLERS-LES-GUISE,villers les guise,Villers-lès-Guise,2120,2814,3.68333,49.9
2,nampcelles-la-cour,NAMPCELLES-LA-COUR,nampcelles la cour,Nampcelles-la-Cour,2140,2535,4,49.7833
2,montigny-en-arrouaise,MONTIGNY-EN-ARROUAISE,montigny en arrouaise,Montigny-en-Arrouaise,2110,2511,3.48333,49.9
2,berrieux,BERRIEUX,berrieux,Berrieux,2820,2072,3.85,49.4833
